Order_ID,Customer_ID,Customer_Name,Email,Order_Date,Product,Category,Quantity,Unit_Price,Total_Amount,City,Payment_Method,Order_Status
ORD-0152,CUST-1194,Nitin Mishra,nitin.mishra131@gmail.com,07/03/2025,Perfume,Beauty,3,₹ 1599,"4,797",Bangalore,cod,Pending
ORD-0404,CUST-1214,Aditya Kumar,aditya.kumar340@gmail.com,29-07-2025,SQL Handbook,Books,5,₹299,"₹1,495",pune,upi,Delivered
ORD-0949,CUST-1196,Ananya Patel,ananya.patel528@gmail.com,"May 06, 2025",Perfume,Beauty,3,₹999,₹ 2997,Lucknow,Cash on Delivery,Pending
ORD-0208,CUST-1067,Aditya Sharma,aditya.sharma586@gmail.com,"Nov 27, 2025",Bedsheet,Home,2,"1,999",₹ 3998,New Delhi,UPI,delivered
ORD-0659,CUST-1099,Karan Jain,karan.jain108@gmail.com,"Nov 13, 2025",Power Bank,Electronics,1,INR 499,499,jaipur ,UPI,Cancelled
ORD-0847,CUST-1103,Nitin Sharma,nitin.sharma81@gmail.com,29/08/2025,AI Fundamentals,Books,1,₹ 599,599,mumbai ,debit card,Pending
ORD-0766,CUST-1171,Aditya Verma,aditya.verma756@gmail.com,2025-09-19,Face Wash,Beauty,4,INR 399,"1,596",New Delhi,Debit Card,Shipped
ORD-0009,CUST-1153,Aarav Singh,aarav.singh166@gmail.com,2025-11-18,Storage Box,Home,4,₹ 249,996,New Delhi,Cash on Delivery,pending
ORD-0811,CUST-1094,Rahul Yadav,rahul.yadav274@gmail.com,31-08-2025,Sneakers,Fashion,1,₹ 249,INR 249,New Delhi,COD,Delivered
ORD-0037,CUST-1012,Nitin Mishra,nitin.mishra353@gmail.com,2025-02-17,Water Bottle,Home,3,"1,299","INR 3,897",Mumbai,Credit Card,Delivered
ORD-0453,CUST-1087,Aarav Gupta,aarav.gupta601@gmail.com,17-12-2025,Excel Guide,Books,5,"1,299","₹6,495",delhi,Debit Card,Delivered
ORD-0652,CUST-1175,Aditya Gupta,aditya.gupta912@gmail.com,25-09-2025,Water Bottle,Home,2,INR 499,₹998,Lucknow,cod,shipped
ORD-0254,CUST-1044,Nitin Yadav,nitin.yadav838@gmail.com,07/03/2025,Wireless Mouse,Electronics,1,399,₹399,Delhi,COD,Delivered
ORD-0304,CUST-1004,Ananya Verma,ananya.verma50@gmail.com,"Oct 08, 2025",Bedsheet,Home,6,INR 799,₹ 4794,Bangalore,credit card,Delivered
ORD-0750,CUST-1044,Sneha Mehta,sneha.mehta727@gmail.com,20-10-2025,Cap,Fashion,4,249,996,Jaipur,upi,Delivered
ORD-0572,CUST-1134,Nitin Singh,nitin.singh416@gmail.com,2025-03-13,USB Cable,Electronics,3,"₹1,999",5997,Lucknow,cod,delivered
ORD-0624,CUST-1029,Nitin Verma,nitin.verma33@gmail.com,15-01-2025,Excel Guide,Books,5,INR 599,"2,995",Lucknow,Cash on Delivery,cancelled
ORD-0713,CUST-1179,Nitin Jain,nitin.jain958@gmail.com,2025-08-06,Body Lotion,Beauty,6,INR 199,₹ 1194,Delhi,debit card,Delivered
ORD-0723,CUST-1164,Simran Gupta,simran.gupta387@gmail.com,"Aug 20, 2025",Python Basics,Books,5,499,₹ 2495,jaipur ,credit card,Delivered
ORD-0263,CUST-1203,Simran Jain,simran.jain610@gmail.com,21-02-2025,Excel Guide,Books,1,599,599,delhi,Credit Card,pending
ORD-0611,CUST-1034,Simran Gupta,simran.gupta490@gmail.com,"Jun 26, 2025",Face Wash,Beauty,2,INR 499,998,Mumbai,debit card,Cancelled
ORD-0298,CUST-1187,Karan Patel,karan.patel612@gmail.com,2025-06-06,Sneakers,Fashion,2,₹249,₹498,mumbai ,Debit Card,Cancelled
ORD-0415,CUST-1014,Neha Mehta,neha.mehta910@gmail.com,"Aug 11, 2025",SQL Handbook,Books,1,₹199,INR 199,Lucknow,UPI,pending
ORD-0151,CUST-1130,Aarav Jain,aarav.jain62@gmail.com,2025-10-19,Sneakers,Fashion,4,599,2396,mumbai ,upi,pending
ORD-0890,CUST-1052,Nitin Mishra,nitin.mishra579@gmail.com,2025-04-13,USB Cable,Electronics,4,299,₹ 1196,Pune,Debit Card,Shipped
ORD-0641,CUST-1069,Aarav Gupta,aarav.gupta255@gmail.com,2025-11-02,Sneakers,Fashion,4,₹ 249,996,pune,Cash on Delivery,delivered
ORD-0893,CUST-1077,Rohan Yadav,rohan.yadav447@gmail.com,"Nov 17, 2025",Cap,Fashion,5,₹299,1495,New Delhi,Credit Card,cancelled
ORD-0551,CUST-1094,Rohan Singh,rohan.singh156@gmail.com,"Jul 22, 2025",Perfume,Beauty,6,1999,"₹11,994",Lucknow,Credit Card,delivered
ORD-0833,CUST-1238,Ananya Sharma,ananya.sharma291@gmail.com,2025-02-12,Data Analytics,Books,6,₹799,4794,New Delhi,upi,Cancelled
ORD-0489,CUST-1016,Nitin Mehta,nitin.mehta273@gmail.com,24/03/2025,Body Lotion,Beauty,4,"2,499","₹9,996",Bengaluru,Cash on Delivery,Pending
ORD-0148,CUST-1196,Karan Mishra,karan.mishra438@gmail.com,2025-05-08,Water Bottle,Home,1,499,499,Lucknow,debit card,Shipped
ORD-0147,CUST-1064,Neha Patel,neha.patel585@gmail.com,24-02-2025,Sneakers,Fashion,4,INR 299,₹ 1196,New Delhi,Debit Card,Cancelled
ORD-0724,CUST-1110,Aarav Mehta,aarav.mehta704@gmail.com,2025-08-16,T-Shirt,Fashion,6,599,₹ 3594,Bengaluru,upi,Pending
ORD-0935,CUST-1188,Aditya Jain,aditya.jain903@gmail.com,2025-04-23,Wireless Mouse,Electronics,2,299,₹ 598,delhi,COD,DELIVERED
ORD-0825,CUST-1163,Rohan Singh,rohan.singh675@gmail.com,"Jan 09, 2025",Cap,Fashion,1,₹249,₹ 249,Lucknow,cod,delivered
ORD-0660,CUST-1027,Rohan Mehta,rohan.mehta676@gmail.com,12/12/2025,Lip Balm,Beauty,5,₹ 1599,7995,Bangalore,credit card,delivered
ORD-0349,CUST-1203,Rohan Patel,rohan.patel267@gmail.com,2025-07-12,Body Lotion,Beauty,5,1999,₹ 9995,Bangalore,debit card,Cancelled
ORD-0464,CUST-1090,Rahul Mehta,rahul.mehta817@gmail.com,"Jun 16, 2025",Excel Guide,Books,3,₹ 799,"₹2,397",New Delhi,COD,delivered
ORD-0326,CUST-1247,Aditya Gupta,aditya.gupta804@gmail.com,10-04-2025,Cap,Fashion,5,₹ 2499,"INR 12,495",jaipur ,upi,DELIVERED
ORD-0187,CUST-1146,Aditya Mishra,aditya.mishra747@gmail.com,02-08-2025,Water Bottle,Home,3,"INR 1,299","INR 3,897",Bangalore,credit card,pending
ORD-0124,CUST-1179,Priya Sharma,priya.sharma336@gmail.com,20-02-2025,Wall Clock,Home,1,INR 599,INR 599,Delhi,Debit Card,Cancelled
ORD-0892,CUST-1091,Neha Verma,neha.verma708@gmail.com,"Nov 25, 2025",Perfume,Beauty,5,INR 249,"INR 1,245",Jaipur,COD,cancelled
ORD-0609,CUST-1183,Sneha Kumar,sneha.kumar47@gmail.com,"Sep 07, 2025",Perfume,Beauty,5,₹ 2499,12495,Jaipur,COD,Shipped
ORD-0144,CUST-1243,Rahul Mishra,rahul.mishra747@gmail.com,06-11-2025,Storage Box,Home,5,299,"₹1,495",Delhi,upi,Delivered
ORD-0962,CUST-1036,Rohan Mishra,rohan.mishra160@gmail.com,2025-03-15,Water Bottle,Home,2,₹ 399,₹798,Bangalore,upi,Delivered
ORD-0198,CUST-1082,Ananya Gupta,ananya.gupta740@gmail.com,07/02/2025,SQL Handbook,Books,1,"1,599","INR 1,599",Bengaluru,Credit Card,pending
ORD-0610,CUST-1115,Aditya Mehta,aditya.mehta576@gmail.com,02-02-2025,Power Bank,Electronics,1,₹ 799,₹ 799,New Delhi,COD,Pending
ORD-0280,CUST-1230,Aditya Jain,aditya.jain49@gmail.com,22-07-2025,Hoodie,Fashion,2,"INR 1,599","₹3,198",Lucknow,COD,shipped
ORD-0294,CUST-1146,Karan Patel,karan.patel315@gmail.com,31/07/2025,Storage Box,Home,1,"INR 1,999","INR 1,999",Mumbai,debit card,pending
ORD-0401,CUST-1083,Simran Yadav,simran.yadav582@gmail.com,"May 31, 2025",Bedsheet,Home,1,INR 999,999,delhi,cod,Pending
ORD-0123,CUST-1096,Rohan Gupta,rohan.gupta846@gmail.com,19-08-2025,Perfume,Beauty,2,₹799,₹ 1598,Delhi,Cash on Delivery,cancelled
ORD-0184,CUST-1179,Priya Mehta,priya.mehta320@gmail.com,2025-01-08,AI Fundamentals,Books,2,INR 999,"₹1,998",Lucknow,COD,Shipped
ORD-0203,CUST-1111,Rahul Kumar,rahul.kumar16@gmail.com,22-07-2025,Data Analytics,Books,4,249,₹ 996,Bangalore,COD,Pending
ORD-0439,CUST-1022,Vikas Singh,vikas.singh266@gmail.com,2025-06-15,Perfume,Beauty,6,₹399,"₹2,394",New Delhi,COD,Pending
ORD-0247,CUST-1180,Vikas Sharma,vikas.sharma155@gmail.com,31-12-2025,Storage Box,Home,2,₹799,"₹1,598",Mumbai,cod,pending
ORD-0416,CUST-1193,Sneha Mishra,sneha.mishra163@gmail.com,2025-06-17,Cap,Fashion,1,INR 599,₹599,jaipur ,Cash on Delivery,Cancelled
ORD-0855,CUST-1005,Nitin Kumar,nitin.kumar984@gmail.com,23/10/2025,Headphones,Electronics,4,INR 299,₹ 1196,New Delhi,upi,Shipped
ORD-0878,CUST-1058,Aditya Patel,aditya.patel767@gmail.com,2025-01-28,T-Shirt,Fashion,1,2499,"INR 2,499",pune,COD,DELIVERED
ORD-0910,CUST-1093,Rohan Gupta,rohan.gupta799@gmail.com,05-10-2025,Headphones,Electronics,6,499,2994,Bengaluru,UPI,shipped
ORD-0915,CUST-1147,Rohan Singh,rohan.singh529@gmail.com,16/08/2025,Power Bank,Electronics,2,599,"₹1,198",Mumbai,credit card,Pending
ORD-0891,CUST-1199,Rohan Mishra,rohan.mishra34@gmail.com,19/11/2025,Wall Clock,Home,5,INR 399,"₹1,995",delhi,UPI,Pending
ORD-0130,CUST-1203,Nitin Verma,nitin.verma840@gmail.com,11/03/2025,Wall Clock,Home,6,₹ 999,"₹5,994",mumbai ,credit card,Delivered
ORD-0638,CUST-1082,Aditya Sharma,aditya.sharma513@gmail.com,12-01-2025,AI Fundamentals,Books,3,₹ 799,"INR 2,397",Bengaluru,UPI,cancelled
ORD-0403,CUST-1049,Aarav Mishra,aarav.mishra887@gmail.com,2025-07-06,SQL Handbook,Books,6,299,"₹1,794",jaipur ,cod,pending
ORD-0788,CUST-1027,Simran Kumar,simran.kumar652@gmail.com,06/10/2025,Table Lamp,Home,1,"₹1,299","₹1,299",New Delhi,cod,shipped
ORD-0774,CUST-1229,Priya Patel,priya.patel748@gmail.com,20/03/2025,Sneakers,Fashion,6,INR 999,"INR 5,994",Bengaluru,cod,shipped
ORD-0736,CUST-1244,Priya Gupta,priya.gupta762@gmail.com,30/11/2025,Body Lotion,Beauty,2,399,798,New Delhi,Credit Card,pending
ORD-0917,CUST-1184,Neha Sharma,neha.sharma307@gmail.com,18/03/2025,Cap,Fashion,1,₹299,299,Mumbai,debit card,cancelled
ORD-0220,CUST-1139,Simran Yadav,simran.yadav572@gmail.com,19/09/2025,Jeans,Fashion,4,1599,"₹6,396",mumbai ,cod,Pending
ORD-0642,CUST-1064,Karan Singh,karan.singh505@gmail.com,"Jan 15, 2025",Headphones,Electronics,4,"INR 1,299","₹5,196",mumbai ,cod,delivered
ORD-0919,CUST-1134,Nitin Patel,nitin.patel761@gmail.com,03/08/2025,Storage Box,Home,5,1599,"₹7,995",Jaipur,COD,cancelled
ORD-0756,CUST-1045,Priya Patel,priya.patel710@gmail.com,08/11/2025,Perfume,Beauty,6,599,₹ 3594,delhi,cod,Shipped
ORD-0810,CUST-1148,Rohan Yadav,rohan.yadav106@gmail.com,21-08-2025,Keyboard,Electronics,3,"INR 1,299","3,897",delhi,upi,shipped
ORD-0923,CUST-1108,Rahul Mishra,rahul.mishra516@gmail.com,2025-11-20,USB Cable,Electronics,4,"INR 1,299",₹ 5196,Delhi,Credit Card,delivered
ORD-0625,CUST-1087,Sneha Mehta,sneha.mehta136@gmail.com,25/01/2025,Headphones,Electronics,3,₹ 1999,"5,997",Jaipur,UPI,Cancelled
ORD-0842,CUST-1032,Karan Verma,karan.verma376@gmail.com,06/05/2025,Wireless Mouse,Electronics,2,INR 599,"1,198",Bangalore,Credit Card,Pending
 ORD-0512 ,CUST-1231,Priya Singh,priya.singh691@gmail.com,"Feb 24, 2025",Wireless Mouse,Electronics,6,299,"INR 1,794",Lucknow,credit card,delivered
ORD-0387,CUST-1164,Sneha Yadav,sneha.yadav148@gmail.com,2025-12-24,Lip Balm,Beauty,5,499,2495,Pune,Cash on Delivery,cancelled
ORD-0976,CUST-1138,Neha Mishra,neha.mishra382@gmail.com,"Jun 28, 2025",Body Lotion,Beauty,1,INR 999,₹999,Jaipur,Cash on Delivery,DELIVERED
ORD-0510,CUST-1057,Aditya Sharma,aditya.sharma297@gmail.com,11/03/2025,Jeans,Fashion,1,₹ 2499,₹ 2499,Bengaluru,Credit Card,Pending
ORD-0268,CUST-1244,Aditya Gupta,aditya.gupta176@gmail.com,20/08/2025,SQL Handbook,Books,1,₹999,999,Delhi,debit card,shipped
ORD-0823,CUST-1110,Sneha Singh,sneha.singh726@gmail.com,"Sep 13, 2025",T-Shirt,Fashion,3,₹ 499,₹ 1497,Bangalore,debit card,cancelled
ORD-0442,CUST-1105,Vikas Patel,vikas.patel836@gmail.com,"Jan 03, 2025",T-Shirt,Fashion,4,INR 999,"INR 3,996",Jaipur,COD,Cancelled
ORD-0497,CUST-1190,Neha Sharma,neha.sharma425@gmail.com,2025-03-02,Wireless Mouse,Electronics,3,199,₹ 597,jaipur ,cod,DELIVERED
ORD-0113,CUST-1155,Karan Yadav,karan.yadav604@gmail.com,11/10/2025,Power Bank,Electronics,5,₹ 1299,6495,jaipur ,credit card,Pending
ORD-0692,CUST-1030,Nitin Yadav,nitin.yadav400@gmail.com,"Jun 25, 2025",USB Cable,Electronics,1,INR 249,₹ 249,Delhi,UPI,shipped
ORD-0233,CUST-1247,Priya Singh,priya.singh928@gmail.com,2025-02-21,Perfume,Beauty,6,₹999,5994,Lucknow,Cash on Delivery,Pending
ORD-0873,CUST-1077,Nitin Gupta,nitin.gupta266@gmail.com,"Mar 11, 2025",Body Lotion,Beauty,5,299,"INR 1,495",mumbai ,Debit Card,delivered
ORD-0608,CUST-1218,Priya Kumar,priya.kumar593@gmail.com,20/07/2025,USB Cable,Electronics,5,399,"₹1,995",New Delhi,Cash on Delivery,pending
ORD-0672,CUST-1128,Priya Singh,priya.singh813@gmail.com,29/08/2025,Storage Box,Home,5,INR 999,4995,Bengaluru,cod,Pending
ORD-0374,CUST-1250,Karan Yadav,karan.yadav972@gmail.com,04/10/2025,Data Analytics,Books,1,1299,"1,299",Bengaluru,Credit Card,Cancelled
ORD-0985,CUST-1103,Vikas Jain,vikas.jain861@gmail.com,2025-08-26,SQL Handbook,Books,6,₹399,₹ 2394,delhi,debit card,DELIVERED
ORD-0846,CUST-1230,Ananya Sharma,ananya.sharma669@gmail.com,22/10/2025,Shampoo,Beauty,5,₹ 199,995,delhi,Cash on Delivery,Delivered
ORD-0234,CUST-1049,Ananya Singh,ananya.singh264@gmail.com,11-10-2025,Body Lotion,Beauty,2,₹399,798,Mumbai,cod,cancelled
ORD-0789,CUST-1236,Priya Sharma,priya.sharma242@gmail.com,"Aug 07, 2025",SQL Handbook,Books,2,INR 199,398,jaipur ,Debit Card,Shipped
ord-0677,CUST-1140,Sneha Singh,sneha.singh814@gmail.com,2025-05-22,Headphones,Electronics,5,"₹1,299","₹6,495",New Delhi,debit card,Delivered
ORD-0318,CUST-1136,Aarav Mishra,aarav.mishra136@gmail.com,"Aug 19, 2025",Bedsheet,Home,1,799,799,delhi,COD,Delivered
ORD-0649,CUST-1195,Rahul Sharma,rahul.sharma137@gmail.com,25-08-2025,Perfume,Beauty,3,INR 799,₹ 2397,Delhi,credit card,Delivered
ORD-0411,CUST-1153,Simran Kumar,simran.kumar378@gmail.com,"Aug 20, 2025",Data Analytics,Books,4,₹ 1299,"₹5,196",Lucknow,UPI,shipped
ORD-0902,CUST-1169,Neha Mehta,,2025-12-02,Shampoo,Beauty,3,199,INR 597,Jaipur,Cash on Delivery,Cancelled
ORD-0710,CUST-1040,Ananya Jain,ananya.jain585@gmail.com,"Nov 07, 2025",Lip Balm,Beauty,3,₹999,"2,997",delhi,COD,Shipped
ORD-0359,CUST-1219,Priya Mehta,priya.mehta428@gmail.com,05/07/2025,Python Basics,Books,4,"INR 1,999",₹ 7996,jaipur ,Debit Card,shipped
ORD-0259,CUST-1046,Priya Gupta,priya.gupta282@gmail.com,01/10/2025,Data Analytics,Books,2,INR 249,498,Bengaluru,debit card,DELIVERED
ORD-0745,CUST-1066,Sneha Gupta,sneha.gupta615@gmail.com,03-07-2025,Jeans,Fashion,2,"INR 1,599",3198,Bengaluru,upi,cancelled
ORD-0628,CUST-1200,Vikas Gupta,vikas.gupta466@gmail.com,09-02-2025,Wireless Mouse,Electronics,4,299,₹ 1196,Jaipur,cod,cancelled
ORD-0633,CUST-1201,Neha Singh,neha.singh901@gmail.com,"Jan 23, 2025",Face Wash,Beauty,1,₹ 1299,1299,mumbai ,COD,Pending
ORD-0283,CUST-1013,Sneha Mishra,sneha.mishra39@gmail.com,2025-03-30,Cap,Fashion,4,INR 299,"₹1,196",Mumbai,UPI,Cancelled
ORD-0377,CUST-1220,Vikas Verma,vikas.verma595@gmail.com,2025-03-09,Sneakers,Fashion,4,₹499,"1,996",Mumbai,cod,pending
ORD-0385,CUST-1080,Karan Patel,karan.patel793@gmail.com,12/02/2025,Perfume,Beauty,1,199,199,delhi,upi,pending
ORD-0225,CUST-1117,Karan Yadav,karan.yadav87@gmail.com,21/11/2025,Excel Guide,Books,6,₹ 799,4794,Lucknow,Debit Card,Pending
ORD-0957,CUST-1046,Priya Mehta,priya.mehta959@gmail.com,2025-03-11,Excel Guide,Books,4,999,₹ 3996,Delhi,debit card,pending
ORD-0818,CUST-1088,Ananya Yadav,ananya.yadav902@gmail.com,2025-08-03,Headphones,Electronics,4,249,INR 996,Delhi,upi,pending
ORD-0473,CUST-1185,Karan Verma,karan.verma305@gmail.com,2025-12-10,Storage Box,Home,4,INR 599,"₹2,396",New Delhi,UPI,DELIVERED
ORD-0348,CUST-1168,Neha Singh,neha.singh730@gmail.com,24-09-2025,Face Wash,Beauty,1,"1,999",1999,pune,Credit Card,pending
ORD-0506,CUST-1202,Ananya Mehta,ananya.mehta641@gmail.com,21/08/2025,Sneakers,Fashion,2,₹799,"₹1,598",pune,Credit Card,DELIVERED
ORD-0640,CUST-1229,Neha Verma,neha.verma37@gmail.com,30-01-2025,Shampoo,beauty,1,₹ 1599,"₹1,599",Bangalore,Credit Card,pending
ORD-0991,CUST-1202,Simran Singh,simran.singh628@gmail.com,19-08-2025,Headphones,Electronics,4,₹ 499,"1,996",pune,debit card,delivered
ORD-0932,CUST-1068,Sneha Verma,sneha.verma860@gmail.com,21-08-2025,SQL Handbook,Books,6,₹999,"₹5,994",Pune,Cash on Delivery,Cancelled
ORD-0909,CUST-1233,Karan Mishra,karan.mishra746@gmail.com,18-10-2025,Body Lotion,Beauty,5,INR 999,₹ 4995,Pune,credit card,DELIVERED
ORD-0620,CUST-1112,Aarav Yadav,aarav.yadav159@gmail.com,06/01/2025,Perfume,Beauty,6,₹599,"3,594",Bangalore,Cash on Delivery,DELIVERED
ORD-0859,CUST-1101,Aarav Mishra,aarav.mishra282@gmail.com,03/05/2025,Keyboard,Electronics,1,199,₹199,mumbai ,credit card,pending
ORD-0807,CUST-1227,Vikas Mishra,vikas.mishra899@gmail.com,20-01-2025,Water Bottle,Home,5,INR 799,"INR 3,995",jaipur ,COD,delivered
ORD-0646,CUST-1193,Rahul Patel,rahul.patel296@gmail.com,2025-08-10,USB Cable,Electronics,6,249,1494,Bangalore,debit card,shipped
ORD-0850,CUST-1033,Rohan Kumar,rohan.kumar347@gmail.com,"Dec 19, 2025",Wireless Mouse,Electronics,1,499,INR 499,delhi,COD,delivered
ORD-0557,CUST-1125,Sneha Kumar,sneha.kumar915@gmail.com,2025-12-28,Face Wash,Beauty,1,₹ 299,₹ 299,delhi,Debit Card,pending
ORD-0961,CUST-1054,Rahul Patel,rahul.patel611@gmail.com,"Nov 27, 2025",Bedsheet,Home,5,249,1245,Jaipur,Debit Card,Cancelled
ORD-0578,CUST-1017,Vikas Yadav,vikas.yadav764@gmail.com,31-07-2025,Face Wash,Beauty,3,₹ 249,₹747,delhi,Debit Card,cancelled
ORD-0796,CUST-1118,Neha Patel,neha.patel495@gmail.com,10/03/2025,T-Shirt,Fashion,2,₹199,398,Bangalore,Credit Card,shipped
ORD-0086,CUST-1084,Nitin Kumar,nitin.kumar608@gmail.com,15-07-2025,Body Lotion,Beauty,6,"₹2,499","INR 14,994",Pune,UPI,cancelled
ORD-0243,CUST-1070,Rahul Verma,rahul.verma963@gmail.com,"Jan 19, 2025",USB Cable,Electronics,3,INR 799,"2,397",Mumbai,Cash on Delivery,Pending
ORD-0699,CUST-1012,Nitin Mehta,nitin.mehta22@gmail.com,2025-07-19,Jeans,Fashion,1,₹ 799,INR 799,New Delhi,Debit Card,Pending
ORD-0160,CUST-1089,Nitin Patel,nitin.patel398@gmail.com,22-07-2025,Sneakers,Fashion,1,"INR 1,599","1,599",Delhi,Debit Card,delivered
ORD-0525,CUST-1082,Rahul Patel,rahul.patel302@gmail.com,2025-04-04,Hoodie,Fashion,2,"INR 1,599","INR 3,198",Mumbai,upi,Delivered
ORD-0036,CUST-1122,Priya Jain,priya.jain814@gmail.com,24-10-2025,Python Basics,Books,3,₹ 499,₹ 1497,Pune,credit card,cancelled
ORD-0541,CUST-1237,Simran Patel,simran.patel876@gmail.com,30/09/2025,Table Lamp,Home,5,₹ 1599,₹ 7995,New Delhi,upi,DELIVERED
ORD-0171,CUST-1052,Vikas Patel,vikas.patel730@gmail.com,05/07/2025,Storage Box,Home,1,1299,"₹1,299",Delhi,cod,cancelled
ORD-0655,CUST-1161,Simran Jain,simran.jain990@gmail.com,2025-02-08,Python Basics,Books,6,INR 399,"INR 2,394",Bangalore,Debit Card,delivered
ORD-0894,CUST-1018,Aarav Mishra,aarav.mishra563@gmail.com,19/06/2025,Wireless Mouse,Electronics,4,INR 399,"1,596",mumbai ,Cash on Delivery,Pending
ORD-0121,CUST-1210,Neha Mishra,neha.mishra461@gmail.com,25-08-2025, bedsheet ,Home,4,₹ 399,1596,pune,Cash on Delivery,DELIVERED
ORD-0851,CUST-1083,Nitin Yadav,nitin.yadav694@gmail.com,2025-03-04,Jeans,Fashion,5,799,₹ 3995,jaipur ,COD,shipped
ORD-0948,CUST-1248,Vikas Gupta,vikas.gupta112@gmail.com,"May 16, 2025",Python Basics,Books,3,₹ 499,"1,497",Bengaluru,upi,Shipped
ORD-0734,CUST-1073,Neha Jain,neha.jain704@gmail.com,31-08-2025,Water Bottle,Home,5,₹ 799,₹ 3995,New Delhi,cod,shipped
ORD-0096,CUST-1106,Sneha Mishra,sneha.mishra450@gmail.com,20/02/2025,AI Fundamentals,Books,3,999,"INR 2,997",Bengaluru,COD,Shipped
ORD-0564,CUST-1206,Vikas Singh,vikas.singh870@gmail.com,2025-10-02,Sneakers,Fashion,4,399,"1,596",Delhi,Debit Card,pending
ORD-0241,CUST-1128,Sneha Singh,sneha.singh279@gmail.com,31/12/2025,Headphones,Electronics,4,₹ 499,₹ 1996,pune,debit card,Delivered
ORD-0743,CUST-1169,Rahul Jain,rahul.jain977@gmail.com,03/12/2025,Excel Guide,Books,3,"INR 1,299","3,897",Delhi,cod,shipped
ORD-0575,CUST-1006,Vikas Gupta,vikas.gupta996@gmail.com,2025-05-23,Headphones,Electronics,5,799,₹ 3995,Lucknow,debit card,shipped
ORD-0691,CUST-1130,Neha Singh,neha.singh783@gmail.com,23-02-2025,Lip Balm,Beauty,5,₹ 249,₹ 1245,delhi,Debit Card,Shipped
ORD-0461,CUST-1101,Rahul Sharma,rahul.sharma492@gmail.com,12/12/2025,Cap,Fashion,4,₹199,₹ 796,Delhi,upi,pending
ORD-0554,CUST-1078,Aarav Singh,aarav.singh520@gmail.com,14/12/2025,Water Bottle,Home,1,"INR 2,499",₹ 2499,Jaipur,debit card,DELIVERED
ORD-0882,CUST-1095,Simran Patel,simran.patel215@gmail.com,"Sep 01, 2025",Table Lamp,Home,5,"2,499","12,495",jaipur ,upi,Cancelled
ORD-0207,CUST-1028,Karan Patel,karan.patel528@gmail.com,"Dec 21, 2025",Perfume,Beauty,4,1599,"₹6,396",Bangalore,cod,delivered
ORD-0393,CUST-1127,Rohan Kumar,rohan.kumar285@gmail.com,"Mar 06, 2025",Power Bank,Electronics,1,₹299,INR 299,New Delhi,Credit Card,Delivered
ORD-0795,CUST-1061,Sneha Gupta,sneha.gupta403@gmail.com,"Feb 12, 2025",AI Fundamentals,Books,4,1299,5196,Lucknow,credit card,delivered
ORD-0398,CUST-1096,Ananya Mishra,ananya.mishra132@gmail.com,2025-07-22,Body Lotion,Beauty,1,₹299,₹299,Jaipur,COD,DELIVERED
ORD-0767,CUST-1103,Rohan Patel,rohan.patel635@gmail.com,2025-04-03,Shampoo,Beauty,4,2499,"INR 9,996",Mumbai,upi,DELIVERED
ORD-0852,CUST-1055,Ananya Singh,ananya.singh371@gmail.com,2025-10-13,Shampoo,Beauty,1,INR 499,₹499,New Delhi,COD,Delivered
ORD-0218,CUST-1176,Neha Sharma,neha.sharma506@gmail.com,2025-03-11,Hoodie,Fashion,5,₹ 199,995,pune,COD,pending
ORD-0005,CUST-1095,Ananya Singh,ananya.singh885@gmail.com,30/04/2025,Wireless Mouse,Electronics,6,₹ 399,"2,394",Pune,debit card,DELIVERED
ORD-0769,CUST-1242,Vikas Sharma,vikas.sharma532@gmail.com,07/08/2025,Table Lamp,Home,3,799,"₹2,397",mumbai ,debit card,shipped
ORD-0643,CUST-1138,Karan Yadav,karan.yadav95@gmail.com,2025-11-22,Data Analytics,Books,3,"INR 1,599","4,797",pune,Credit Card,Shipped
ORD-0901,CUST-1033,Aditya Sharma,aditya.sharma242@gmail.com,31/07/2025,Keyboard,Electronics,2,₹249,INR 498,Delhi,upi,Delivered
ORD-0613,CUST-1005,Vikas Singh,vikas.singh822@gmail.com,"Aug 01, 2025",Table Lamp,Home,2,"1,599","INR 3,198",Mumbai,cod,Delivered
ORD-0739,CUST-1178,Rohan Singh,rohan.singh134@gmail.com,2025-09-08,Body Lotion,Beauty,1,₹249,249,Jaipur,COD,shipped
ORD-0547,CUST-1047,Simran Singh,simran.singh956@gmail.com,"Apr 20, 2025",Jeans,Fashion,5,199,995,delhi,COD,delivered
ORD-0726,CUST-1044,Sneha Yadav,sneha.yadav182@gmail.com,17/08/2025,Face Wash,Beauty,3,₹ 1999,5997,Mumbai,credit card,Shipped
ORD-0684,CUST-1051,Rohan Verma,rohan.verma116@gmail.com,2025-12-12,SQL Handbook,Books,6,₹499,2994,Pune,UPI,DELIVERED
ORD-0099,CUST-1058,Ananya Mishra,ananya.mishra329@gmail.com,30/06/2025,Hoodie,Fashion,6,199,1194,Mumbai,Credit Card,Cancelled
ORD-0805,CUST-1246,Aditya Yadav,aditya.yadav56@gmail.com,25-01-2025,Power Bank,Electronics,5,₹199,995,Delhi,debit card,shipped
ORD-0728,CUST-1097,Simran Yadav,simran.yadav102@gmail.com,21-12-2025,Keyboard,Electronics,5,"INR 1,999",9995,Jaipur,upi,Pending
